actual,proposed
311.4560241699219,124.28922271728516
297.8143310546875,123.59680938720703
294.40386962890625,122.7519760131836
294.40386962890625,121.8948745727539
287.5828857421875,120.98120880126953
280.7621765136719,120.0131607055664
253.4785614013672,118.90328979492188
246.65757751464844,117.65705871582031
236.42640686035156,116.36923217773438
236.42640686035156,114.99665069580078
222.78443908691406,113.497802734375
215.9637451171875,111.96708679199219
188.6801300048828,110.3161849975586
0.0,108.54972839355469
0.0,106.71692657470703
0.0,104.8650894165039
0.0,102.90542602539062
0.0,100.79731750488281
0.0,98.59123992919922
497.1041259765625,96.29096221923828
483.46246337890625,224.75633239746094
469.8207702636719,222.27838134765625
456.1788024902344,219.7166748046875
439.1266784667969,217.02967834472656
422.07452392578125,214.22222900390625
411.8430480957031,211.38845825195312
401.6118469238281,208.52938842773438
387.96990966796875,205.6012420654297
374.3282470703125,202.60665893554688
360.68658447265625,199.54820251464844
347.04461669921875,196.42831420898438
329.9924621582031,193.20462036132812
309.5298156738281,189.83633422851562
295.88787841796875,186.41854858398438
282.2462158203125,182.95315551757812
268.60455322265625,179.44200134277344
251.55238342285156,175.84207153320312
234.4999542236328,172.15679931640625
217.4477996826172,168.38943481445312
196.98516845703125,164.49839782714844
0.0,160.4884490966797
0.0,156.3641357421875
0.0,152.39846801757812
0.0,148.13768005371094
469.27899169921875,143.81695556640625
452.226806640625,263.78436279296875
431.7641906738281,259.3058166503906
418.1225280761719,254.99954223632812
407.89105224609375,250.54554748535156
397.6597595214844,246.12857055664062
387.4284362792969,0.0
366.9657897949219,233.21490478515625
353.323974609375,228.882568359375
336.2718200683594,224.49305725097656
319.2195129394531,220.04855346679688
302.1673889160156,215.7749786376953
285.1150817871094,211.21815490722656
271.4732971191406,206.65753173828125
251.0106658935547,202.00375366210938
230.5480194091797,197.2603759765625
210.08538818359375,192.43087768554688
189.6227569580078,187.51853942871094
0.0,177.72657775878906
0.0,167.88311767578125
0.0,162.75108337402344
0.0,157.59263610839844
0.0,152.45352172851562
0.0,147.51206970214844
0.0,137.6652069091797
0.0,132.62107849121094
0.0,0.0
0.0,122.62190246582031
0.0,0.0
0.0,112.93807220458984
0.0,108.1735610961914
309.53497314453125,103.50276947021484
302.7139892578125,217.82005310058594
295.8931579589844,213.32603454589844
289.07232666015625,208.9153289794922
289.07232666015625,200.59634399414062
285.66180419921875,196.6304931640625
285.66180419921875,192.81716918945312
278.84100341796875,189.0609893798828
272.02001953125,185.3597412109375
268.6095275878906,181.756103515625
265.1991882324219,178.29104614257812
254.96786499023438,174.7802276611328
244.73655700683594,171.2701416015625
237.91558837890625,167.8055419921875
231.09475708007812,164.38465881347656
227.68426513671875,161.0505828857422
224.27392578125,157.79998779296875
220.86343383789062,154.62965393066406
214.04246520996094,151.49172973632812
200.40081787109375,148.4744873046875
196.9903106689453,145.34947204589844
0.0,142.34466552734375
0.0,139.1868438720703
0.0,136.105712890625
0.0,133.05357360839844
0.0,130.07403564453125
0.0,127.16435241699219
0.0,124.23228454589844
0.0,121.41299438476562
489.8236083984375,118.47831726074219
483.0027770996094,237.611328125
472.77130126953125,234.8119659423828
469.3609619140625,231.98599243164062
459.129638671875,229.08966064453125
455.71917724609375,226.2599639892578
452.30865478515625,223.49432373046875
445.4878234863281,220.74554443359375
435.25653076171875,217.9681854248047
428.4356994628906,215.2081298828125
418.2042541503906,212.41993713378906
411.3834228515625,209.6494598388672
404.56256103515625,206.9855499267578
397.7416076660156,204.24502563476562
390.9207763671875,201.52040100097656
380.6894836425781,198.9005584716797
373.86865234375,196.2471923828125
363.6371765136719,190.8036651611328
349.99554443359375,185.4196014404297
339.76422119140625,182.74757385253906
336.3537292480469,180.13356018066406
329.53289794921875,177.62008666992188
322.7119445800781,175.02423095703125
315.89111328125,172.4386749267578
305.6597900390625,169.95257568359375
298.83880615234375,167.33828735351562
288.6075134277344,164.69024658203125
278.3761901855469,162.14405822753906
268.1448974609375,159.42723083496094
257.91357421875,156.68060302734375
251.09275817871094,153.95008850097656
240.8614501953125,151.1903076171875
234.0404815673828,148.4471435546875
593.9955444335938,267.1865234375
580.3536987304688,264.5274353027344
570.1224365234375,261.8363037109375
559.89111328125,259.1144104003906
553.0701293945312,256.4076843261719
546.249267578125,253.71551513671875
539.428466796875,248.54832458496094
512.1448974609375,245.93463134765625
491.6822814941406,242.9290771484375
467.8091735839844,239.72576904296875
450.75701904296875,236.42185974121094
437.115234375,233.06597900390625
416.6526184082031,229.57058715820312
396.1900329589844,225.94105529785156
372.3169250488281,222.1377716064453
355.2646484375,218.2569580078125
341.62298583984375,214.3463592529297
331.3916931152344,210.45187377929688
314.33941650390625,206.48336791992188
304.10809326171875,202.533203125
290.46630859375,198.55592346191406
273.4141845703125,194.50779724121094
259.77239990234375,190.43630981445312
246.1306915283203,186.3423614501953
232.48890686035156,182.22683715820312
222.25759887695312,178.26959228515625
208.61581420898438,174.15121459960938
198.38450622558594,170.05694580078125
